brain_volume,gray_matter_volume,white_matter_volume,csf_volume,mean_intensity,std_intensity,max_intensity,contrast,homogeneity,energy,area,entropy,skewness,kurtosis,total_neurons,neuron_density,occipital_lobe,hippocampus,temporal_lobe,thalamus,insular_lobe,frontal_lobe,lbp_4,lbp_9,SRE,LRE,GLN,RLN,RP,LGRE,HGRE,name,label
9660,3276,4573,8535,79.08331298828125,87.78777429285721,254,276.03777066929126,0.4626714051541777,0.3844894706297506,6745,5.477169450101028,0.5228617071567905,-1.3437235376006211,6554,0.4000244140625,65.8096,96.9904,26.52285714285714,112.2684,158.5928,69.29428571428572,0.1777954101453982,0.0424194335911609,9039.51732147964,353108.0,789047.0,79796973.0,0.59149169921875,615.8067596761717,221990775.0,2_processed_1715.png,label_2
9431,2991,4768,8625,80.67694091796875,89.26440827937098,252,233.2807578740157,0.4893074594068377,0.4002604316307428,7269,5.2628399286376455,0.4492182606752856,-1.4781113912240456,7051,0.43035888671875,56.636,109.2928,24.685,111.0012,165.1036,67.31857142857143,0.1688842773334421,0.0462036132784299,8670.319869551871,374080.0,816949.0,73260773.0,0.57110595703125,592.3664659822232,229541597.0,2_processed_1716.png,label_2
9599,3199,4437,8748,77.44622802734375,87.37136143499565,252,259.314468503937,0.4682129381554019,0.3888445394996399,6633,5.444337331332061,0.5546672566954,-1.3170002072816775,6440,0.39306640625,57.9924,99.1112,26.51,113.2244,156.6612,63.60642857142857,0.1807250976452194,0.0461425781221836,9002.91424962832,358716.0,792375.0,79252275.0,0.58831787109375,614.7588594759395,218167508.0,2_processed_1717.png,label_2
9648,3266,3776,9342,68.0360107421875,80.41472881539184,253,270.2220718503938,0.462911014532461,0.3853120136123659,5636,5.465369739481792,0.7333247630480554,-1.0283333986644383,5416,0.33056640625,57.8596,85.6352,19.095714285714287,94.2168,142.394,54.54071428571429,0.1666259765523299,0.0515747070281021,9083.755230546882,355440.0,788318.0,80791310.0,0.5916748046875,617.8596764283111,178463649.0,2_processed_1718.png,label_2
9593,3200,4692,8492,80.3133544921875,88.54606549820396,252,227.5772637795275,0.4708267826246039,0.3882753287266471,7093,5.390355796411324,0.4713316462389667,-1.4276860307190826,6857,0.41851806640625,61.1444,100.482,25.560714285714287,116.7412,165.9628,67.56428571428572,0.1728515624894499,0.047119140622124,8992.31281364908,355868.0,855485.0,79026573.0,0.58819580078125,634.598679772076,227833014.0,2_processed_1719.png,label_2
9683,2990,5181,8213,85.351806640625,91.14369616834855,253,260.6134350393701,0.4614370291217849,0.3819048129421428,7488,5.423131189564726,0.3864930795938939,-1.5196393838671023,7291,0.44500732421875,62.0348,105.3552,29.119285714285716,120.3144,178.5776,73.32428571428571,0.1640624999899864,0.0490112304657585,9086.347065587894,346134.0,866445.0,80679911.0,0.59417724609375,640.7141137095451,249337672.0,2_processed_172.png,label_2
8952,2431,4993,8960,82.9039306640625,96.69171951229946,254,228.11122047244092,0.5240604406585686,0.4328151092397948,6657,5.029035911765155,0.5458255851853179,-1.423698142435726,6657,0.40631103515625,59.444,112.6932,15.811428571428571,112.1496,186.482,54.941428571428574,0.1614379882713966,0.0454101562472283,8074.627000523004,459348.0,738755.0,63453019.0,0.53411865234375,518.710196900142,251169020.0,2_processed_1720.png,label_2
9072,2699,4810,8875,80.38189697265625,92.6724899707462,252,220.4408218503937,0.5143708650501829,0.4241444738090925,6761,5.077925591563579,0.5299737862958582,-1.4281620112125717,6652,0.406005859375,54.4272,113.4976,17.385714285714286,106.6464,181.9,51.87428571428571,0.1542358398343362,0.0440673828098103,8272.876088764286,400900.0,787107.0,66694651.0,0.54547119140625,549.4132030591521,234536350.0,2_processed_1721.png,label_2
9586,3138,4288,8958,74.87921142578125,86.4241935621863,255,320.42495078740166,0.4642978479923472,0.3896077404335875,6237,5.472327899191737,0.6359248105734071,-1.1905299299655532,6068,0.370361328125,54.6212,98.5864,24.914285714285715,110.6692,147.7984,64.965,0.1798706054577715,0.0466918945284001,9016.679012091508,361020.0,757480.0,79531006.0,0.58837890625,608.4454626245788,209584164.0,2_processed_1722.png,label_2
9783,3768,4184,8432,76.1229248046875,84.30888484211209,253,249.4191683070867,0.4574269185848092,0.3775825289165162,6886,5.503562356450787,0.5350661421703258,-1.285928751415326,6461,0.39434814453125,54.3728,97.1748,25.87142857142857,106.234,158.1456,66.46428571428571,0.1743164062393605,0.0465087890596613,9184.643343130523,347014.0,827942.0,82568336.0,0.5985107421875,622.7403417482869,206725165.0,2_processed_1723.png,label_2
9542,3300,4099,8985,73.0904541015625,83.8913059706998,253,264.3474409448819,0.4680101678233545,0.3916161079284754,6386,5.417240840968808,0.6077909005725866,-1.2433827682171117,6020,0.367431640625,54.286,94.438,22.13928571428572,107.5976,144.2896,57.94857142857143,0.1727905273332037,0.0494995117157287,8969.561915043958,361248.0,777718.0,78641022.0,0.5855712890625,609.1531668576113,196741564.0,2_processed_1724.png,label_2
9454,3263,4616,8505,79.83447265625,88.78033189926575,254,232.9085875984252,0.481995610140611,0.3975342737503968,7024,5.323156812700623,0.486871080096192,-1.4115882908846515,6769,0.41314697265625,56.3716,106.102,21.894285714285715,115.2952,168.5736,60.16428571428571,0.1658935546773746,0.0458984374971985,8780.590631263784,360748.0,821564.0,75237204.0,0.57666015625,618.0630822877132,226011890.0,2_processed_1725.png,label_2
9476,3373,4062,8949,72.03485107421875,83.08179941653493,252,252.69451279527556,0.478969375517189,0.3962274958684759,6353,5.34224236143093,0.6025558431712069,-1.2672269760280983,6000,0.3662109375,53.5268,92.2624,19.719285714285714,104.5352,148.3672,61.872142857142855,0.171081542958308,0.0463256835909225,8801.445127648401,361460.0,804431.0,75629779.0,0.57733154296875,615.9342300997172,191911484.0,2_processed_1726.png,label_2
9608,3012,3628,9744,67.6571044921875,83.83364075408383,252,290.48769685039366,0.4800423525250383,0.3896087869878183,5225,5.427701570241673,0.8587368849162077,-0.8213109675883841,5139,0.31365966796875,49.7876,96.8364,20.152142857142856,104.3916,120.4536,58.85785714285714,0.1657714843648821,0.050659179684408,8821.43065175174,360674.0,785755.0,75805749.0,0.58123779296875,593.5380034470255,185256001.0,2_processed_1727.png,label_2
8990,2861,3850,9673,69.05242919921875,85.06378220876108,250,225.6627706692914,0.5100314292555507,0.4274019879914684,5857,5.127934373198162,0.7454257516989179,-1.0820169701547149,5659,0.34539794921875,50.9776,100.1524,17.930714285714284,95.8224,139.5532,49.996428571428574,0.1715087890520319,0.0425415039036534,8344.415348315051,401136.0,721704.0,67981066.0,0.5477294921875,578.036822638886,192004349.0,2_processed_1728.png,label_2
8970,2506,4888,8990,81.10870361328125,94.94872543302776,254,263.6572342519685,0.5227160860606503,0.4314114321268428,6638,5.017124858689134,0.5474684957550283,-1.4219799407491418,6591,0.40228271484375,55.2732,110.1532,16.15714285714286,108.2172,188.386,55.65785714285714,0.1515502929595001,0.050231933590684,8066.954367343442,423090.0,758302.0,63337436.0,0.5343017578125,534.73243088479,243376502.0,2_processed_1729.png,label_2
9712,3483,4663,8238,81.4039306640625,87.75327141882592,252,237.10273129921265,0.4624013394265588,0.3809357891317593,7379,5.460090992322414,0.4359368466699351,-1.4263008342242838,7072,0.431640625,60.816,100.158,26.06642857142857,115.9488,174.3368,66.57428571428571,0.1790161132703237,0.0474243164033554,9099.002260807549,348642.0,832015.0,80883549.0,0.59490966796875,628.1250340419103,228365222.0,2_processed_173.png,label_2
9671,2994,5142,8248,85.08306884765625,91.30766182455515,254,253.2130905511811,0.4697211914918707,0.3829504234526468,7494,5.406865372744723,0.3928311869679653,-1.5097494733954269,7303,0.44573974609375,61.2592,111.3328,27.847857142857144,114.1144,181.0296,72.44214285714285,0.1824340820201151,0.0461425781221836,9021.115284963284,350800.0,872502.0,79442132.0,0.591552734375,642.8698754042491,247655882.0,2_processed_1730.png,label_2
9292,2807,4541,9036,75.55657958984375,87.41811163660188,253,265.2306840551181,0.4936873001919383,0.4112927433212204,6594,5.275030122401391,0.5637344349790175,-1.350369651618324,6357,0.38800048828125,54.6056,108.6592,23.43642857142857,101.5116,150.5612,61.112857142857145,0.1688842773334421,0.0438842773410715,8558.096036086597,397350.0,694281.0,71563591.0,0.56097412109375,541.1881710035125,213395673.0,2_processed_1731.png,label_2
9716,3687,4291,8406,77.43975830078125,84.61698969566588,251,275.2390501968504,0.4543647856795593,0.3812618349674099,7068,5.487262144703067,0.4876009891394376,-1.3578663927393066,6706,0.4093017578125,62.0232,97.6792,25.735714285714284,106.6744,160.1036,67.80857142857143,0.1651611328024193,0.0484008789032958,9238.079920351356,349854.0,805849.0,83676109.0,0.59930419921875,615.4423287043807,211972366.0,2_processed_1732.png,label_2
9247,2526,4385,9473,74.28106689453125,89.69668557564582,252,255.3273868110236,0.5021047493081345,0.4112679489474956,5935,5.207078977347121,0.6874713608143866,-1.2030806231264066,5881,0.35894775390625,52.3216,108.6992,19.447142857142858,105.0916,147.0872,58.24285714285714,0.159973144521486,0.0517578124968409,8438.004781432264,380654.0,796762.0,69247850.0,0.5577392578125,596.4499086738524,214178325.0,2_processed_1733.png,label_2
9833,3417,4748,8219,82.0828857421875,88.07670074948697,253,274.2456938976378,0.4561291126949207,0.3731204367853635,7385,5.507717287098465,0.4301103551633306,-1.4286144647697,7065,0.43121337890625,63.1792,105.4068,28.626428571428573,104.806,171.5532,73.04,0.1652221679586656,0.0532226562467515,9200.388987688257,342076.0,872850.0,82679778.0,0.601806640625,644.6962367444172,230430592.0,2_processed_1734.png,label_2
8904,2629,4422,9333,73.36761474609375,88.93049731701042,254,261.37290846456693,0.5119144882449962,0.435483534163643,5999,5.1189597552677695,0.6719746923615888,-1.214919088093897,5898,0.3599853515625,52.4604,109.3644,12.668571428571427,94.5504,159.6236,52.692142857142855,0.1682128906147331,0.0390624999976158,8203.525216196307,452100.0,639717.0,65757731.0,0.53814697265625,530.4299278179271,212246245.0,2_processed_1735.png,label_2
8910,2384,5014,8986,82.4019775390625,96.21380983580572,254,214.35900590551188,0.5332939235519994,0.4339984394523603,6760,4.948164796613972,0.5342644790791572,-1.4466676646193186,6718,0.4100341796875,54.7644,113.9808,16.049285714285713,107.8556,196.3692,50.36642857142857,0.1538085937406122,0.0441894531223028,7996.792447596696,437142.0,829083.0,62119695.0,0.53131103515625,550.4740468364939,248308972.0,2_processed_1736.png,label_2
9691,3269,4901,8214,83.52740478515625,89.32399102158739,252,240.8388287401575,0.4657552447527291,0.3827486262398986,7598,5.431361213829592,0.3999754632242154,-1.472481891934184,7323,0.44696044921875,59.6336,108.1788,29.235,109.2536,179.8608,76.37214285714286,0.1776733398329056,0.0484619140595421,9104.739228285274,351804.0,834078.0,81081550.0,0.5938720703125,617.9292495702198,238375954.0,2_processed_1737.png,label_2
9469,3047,4156,9181,72.48675537109375,85.50212696875656,254,261.84128937007875,0.4826720942599525,0.3977004409516501,6005,5.374577395052083,0.6781092120675768,-1.1342580070651491,5848,0.35693359375,53.5988,99.6356,21.998571428571427,104.0428,137.6764,66.94857142857143,0.1799316406140178,0.044677734372273,8758.541269904594,365716.0,762159.0,74911747.0,0.57489013671875,601.8149532017237,200906365.0,2_processed_1738.png,label_2
9316,2662,4845,8877,82.0640869140625,94.03506942380233,252,227.7433562992126,0.5022096450910812,0.4057339072537296,6781,5.211431750333484,0.5367632706485294,-1.4027305483331884,6707,0.40936279296875,59.1684,119.4108,16.562142857142856,117.546,162.824,64.73642857142858,0.1742553710831142,0.0461425781221836,8502.45976906082,373424.0,865181.0,70260219.0,0.56341552734375,620.8088167618657,243558289.0,2_processed_1739.png,label_2
9733,3483,4178,8723,73.5062255859375,81.69368990338937,251,279.82701771653547,0.4595874103566241,0.3796617014189031,6695,5.49290993416288,0.5243852011528783,-1.3363354729539705,6340,0.386962890625,61.3732,87.0308,27.237142857142857,95.9684,158.0028,59.84071428571429,0.1693725585834123,0.0477294921845868,9140.720178965264,347758.0,819466.0,81699148.0,0.5965576171875,629.6513690490103,193733415.0,2_processed_174.png,label_2
9606,3460,4469,8455,78.65850830078125,86.50446016274694,249,251.0754183070866,0.4706486757550729,0.3877292849681374,7166,5.4266197649319805,0.4873086977261654,-1.3780490563946817,6772,0.413330078125,55.8112,102.9684,23.623571428571427,108.7508,165.0416,72.06428571428572,0.1876220703010484,0.0465698242159076,8991.682491488902,356950.0,803152.0,79000080.0,0.588134765625,619.9146986637803,217929258.0,2_processed_1740.png,label_2
9677,3451,4216,8717,75.215087890625,85.04824789271782,251,243.95497047244095,0.4702601285501504,0.3840669332441883,6548,5.452020053682715,0.5705069250725767,-1.2855768419122986,6228,0.380126953125,55.566,97.4804,21.19214285714286,109.6812,153.168,66.38357142857143,0.1749877929580696,0.0469970703096315,9016.331669699804,352824.0,806445.0,79498407.0,0.58929443359375,613.7146096111547,205442563.0,2_processed_1741.png,label_2
9629,3019,3635,9730,67.30517578125,82.97956913668403,254,282.056471456693,0.4778469646797879,0.3870856412063185,5272,5.423147710403798,0.8412415422459262,-0.8591792615854374,5172,0.315673828125,48.652,94.7384,21.254285714285714,103.6064,121.714,57.49285714285714,0.1671142578023001,0.0536499023404754,8873.535203224294,357374.0,815913.0,76732903.0,0.58380126953125,614.7688757617366,181930516.0,2_processed_1742.png,label_2
8955,2900,4210,9274,73.2935791015625,88.97229254440958,254,201.43639271653544,0.5158715380920633,0.4333871744418185,5891,5.148922968219945,0.7020932358884644,-1.148595070295669,5817,0.35504150390625,49.6412,107.9424,13.489285714285714,96.9872,163.4264,48.690714285714286,0.1680297851459942,0.0398559570288173,8192.545322626522,464690.0,611949.0,65604005.0,0.53765869140625,505.90873374015,211287102.0,2_processed_1743.png,label_2
9764,3448,4155,8781,74.82952880859375,84.83770512318797,253,290.1358267716536,0.4535288196075226,0.3778961494688228,6405,5.541921143094794,0.6066383466646509,-1.2040650085978464,6171,0.37664794921875,55.1032,98.5624,24.88571428571429,104.154,156.312,64.25785714285715,0.178649902332846,0.0499877929656989,9193.310697375797,345164.0,798813.0,82716047.0,0.59918212890625,630.7516205716985,205536492.0,2_processed_1744.png,label_2
9671,3406,4676,8302,81.138427734375,87.64071833693468,251,226.96345964566927,0.4657518623744111,0.3834751187834256,7386,5.44192432596208,0.4357021726581127,-1.429598533394032,7131,0.43524169921875,61.9672,100.774,25.545714285714286,115.7108,168.7484,62.83642857142857,0.1787109374890923,0.0479736328095719,9050.302246180489,355956.0,831123.0,79909961.0,0.59246826171875,626.3905918696482,226226337.0,2_processed_1745.png,label_2
9673,3400,4612,8372,79.95361328125,87.04962873511157,254,238.18959153543307,0.4661434436556682,0.3838995175270266,7211,5.437991431080806,0.4543338604428001,-1.4193507095716618,6889,0.42047119140625,59.7292,98.2536,29.142142857142854,114.5792,166.578,66.23714285714286,0.176635742176719,0.0483398437470495,9055.701958615156,353002.0,826826.0,80283656.0,0.591064453125,621.2020052161722,223377932.0,2_processed_1746.png,label_2
9647,3796,4091,8497,75.9149169921875,84.72423362776124,253,238.32529527559055,0.4672254505399558,0.385224583639717,6782,5.471098720912751,0.5599998554033587,-1.2382170609318748,6408,0.39111328125,56.9332,96.3136,20.79142857142857,108.6676,159.4612,63.51928571428572,0.1795654296765401,0.0466308593721538,8978.591030016283,355016.0,782347.0,78709895.0,0.58843994140625,621.5915155911001,206536719.0,2_processed_1747.png,label_2
9509,3273,4040,9071,72.04693603515625,83.89071627414485,252,236.2797736220473,0.4788319360040831,0.394199978801682,6166,5.4110242815587934,0.6448552065299598,-1.189955400208582,5904,0.3603515625,55.2124,99.7972,22.47142857142857,109.16,131.0024,62.36714285714286,0.1809082031139582,0.044677734372273,8830.36431748348,366032.0,766172.0,76078170.0,0.5797119140625,612.2166162864025,195416070.0,2_processed_1748.png,label_2
9002,2560,4426,9398,75.19512939453125,91.72895198908294,252,275.464812992126,0.5156387961283461,0.4283214866600848,5886,5.118619340693614,0.6928879646467708,-1.2033729726895204,5886,0.3592529296875,52.8244,107.84,16.61642857142857,107.9528,162.154,46.371428571428574,0.1580200195216052,0.0449218749972581,8221.44325222187,425200.0,713713.0,65927491.0,0.54193115234375,550.1001003959507,221059888.0,2_processed_1749.png,label_2
9738,3303,4165,8916,72.7034912109375,82.84687433706127,254,280.6440698818897,0.4617453241471554,0.3806154642078713,6372,5.515826428719759,0.5992178312003001,-1.2364619929696776,6077,0.37091064453125,55.2156,102.6088,24.919285714285717,101.8088,141.452,57.28428571428572,0.1812133788951896,0.0498657226532064,9130.45080839041,359292.0,788065.0,81545131.0,0.59576416015625,611.8658320339292,195205384.0,2_processed_175.png,label_2
9749,3389,4740,8255,81.68316650390625,89.0046743189243,253,241.72920767716536,0.4599801949755089,0.378182864289763,7032,5.485346229391012,0.468067156617533,-1.4043804771310722,6811,0.41571044921875,64.0836,97.9892,26.263571428571428,115.7388,172.4384,75.05357142857143,0.1702880859271064,0.0496826171844676,9118.67815153845,343148.0,843522.0,81183632.0,0.596923828125,640.2243906911818,232926677.0,2_processed_1750.png,label_2
9576,3216,4434,8734,75.9342041015625,84.79930461095368,253,250.80253444881888,0.4668293641549304,0.3900191570958545,6811,5.419553512414597,0.5084438753201341,-1.3866836975499113,6519,0.39788818359375,58.9772,102.8436,27.722142857142856,107.3772,141.9564,65.52142857142857,0.1765747070204727,0.0458984374971985,8988.807062122052,358296.0,777546.0,78979950.0,0.5870361328125,603.5330430916223,206627229.0,2_processed_1751.png,label_2
9287,2675,4772,8937,80.65380859375,93.26739074778958,252,244.33698326771653,0.5003511740481477,0.4091421141962684,6611,5.223572846640188,0.5628567662030386,-1.3649701307889093,6540,0.399169921875,56.2384,116.43,19.32642857142857,111.4024,166.3412,61.135,0.1683959960834719,0.0463867187471687,8492.855204550955,382782.0,804448.0,70249270.0,0.560546875,591.5088969402111,238329010.0,2_processed_1752.png,label_2
9562,3320,4408,8656,77.06475830078125,86.93824638661887,252,254.3016732283465,0.476964950684779,0.3924940053658247,6754,5.366221206149948,0.5368039332853461,-1.3516803664429369,6452,0.393798828125,55.0272,105.406,21.35071428571429,106.4912,163.3876,58.34214285714286,0.1601562499902248,0.0492553710907436,8848.43505237878,361400.0,807527.0,76382097.0,0.58050537109375,596.1573743324719,214193668.0,2_processed_1753.png,label_2
9337,2849,4834,8701,81.15338134765625,92.1641017554278,253,243.7219488188977,0.4898677999362542,0.405291892314861,6743,5.2399445852174384,0.5207890309011357,-1.4118513943867674,6642,0.4053955078125,54.6804,112.3504,22.614285714285717,110.2072,172.7896,69.72714285714285,0.1582641601465903,0.0492553710907436,8643.979289200648,374974.0,834546.0,72886346.0,0.56787109375,607.0605081827209,239503454.0,2_processed_1754.png,label_2
9576,3100,4702,8582,80.6619873046875,89.91882939214537,254,260.5791092519685,0.472664172404468,0.3901691178338494,6915,5.414629654338288,0.5041761355338545,-1.389390558870872,6718,0.4100341796875,60.8036,107.8436,23.202857142857145,118.5696,165.2396,62.63857142857143,0.163085937490046,0.0510253906218856,8932.90743379245,356422.0,794561.0,77939863.0,0.58489990234375,611.3093427133292,231824691.0,2_processed_1755.png,label_2
9348,2929,4498,8957,78.27081298828125,90.24752048550924,253,231.5615157480315,0.4961713169131682,0.4044756822187593,6809,5.273578059440544,0.5642068428012748,-1.334119358586774,6630,0.4046630859375,56.1884,109.7372,20.19857142857143,112.4732,158.4068,57.92142857142857,0.1737060546768978,0.0461425781221836,8560.00794264183,373008.0,795455.0,71375201.0,0.56500244140625,612.2922069894643,224956448.0,2_processed_1756.png,label_2
9613,3078,4964,8342,84.0167236328125,91.52083476937152,254,251.24815452755905,0.4673241784395963,0.3881039561328422,7282,5.400239607051875,0.4404197085373305,-1.458012732821035,7090,0.4327392578125,62.0744,107.5516,27.30785714285714,117.4516,178.298,67.58928571428571,0.1749267578018233,0.0485839843720346,9025.032804273427,358344.0,824978.0,79650624.0,0.5887451171875,608.9593011407436,246473722.0,2_processed_1757.png,label_2
9677,3423,4323,8638,75.7337646484375,84.70905683082103,252,249.9910187007874,0.4651425096936851,0.3842716104183105,6578,5.489986919186355,0.5462271413853671,-1.3122194729118717,6312,0.38525390625,55.828,98.7852,22.11285714285714,107.594,160.8716,60.47,0.1821289062388837,0.0448608398410119,9020.447288330495,362444.0,765632.0,79567642.0,0.590087890625,604.1139112160512,205491419.0,2_processed_1758.png,label_2
9809,3631,4420,8333,77.10986328125,83.91027917689112,253,269.3829970472441,0.4518840067965576,0.3750196520308791,6910,5.528201280973431,0.4813638988105827,-1.3714741333939395,6528,0.3984375,57.9488,97.7584,27.01428571428572,101.3416,164.876,67.23642857142858,0.1724853515519723,0.0460815429659374,9207.128062497308,341006.0,814264.0,82939924.0,0.600830078125,626.6784146417749,207987349.0,2_processed_1759.png,label_2
9658,3225,4863,8296,83.34796142578125,90.38277072344567,254,258.35789862204723,0.4652928599297752,0.3851186465884592,7245,5.471210794128808,0.4489072508269606,-1.4219923345926275,7067,0.43133544921875,62.1448,104.6752,28.95142857142857,116.1136,174.1348,69.27214285714285,0.178649902332846,0.0462646484346762,9046.615455869223,353150.0,780566.0,80010418.0,0.590576171875,606.2170700053038,239959116.0,2_processed_176.png,label_2
9352,2944,3688,9752,68.03076171875,83.95412263857884,249,257.8896407480316,0.4926983108844511,0.4050224903308924,5643,5.298847146407102,0.7949609388375839,-0.9652735952189366,5465,0.33355712890625,51.0632,103.786,14.892857142857142,98.634,127.0708,51.525,0.1635742187400162,0.0493164062469899,8641.042275736978,371098.0,772859.0,72793747.0,0.56866455078125,595.0538501676538,186301890.0,2_processed_1760.png,label_2
9653,2887,5267,8230,86.4210205078125,92.242663514237,254,209.79687500000009,0.4683319799981566,0.3823585113824837,7542,5.391779905588438,0.3758014947642881,-1.5405641298159485,7381,0.45050048828125,70.2212,102.3556,30.571428571428573,119.104,180.3424,80.355,0.1729736328019425,0.0493774414032362,9064.47291830454,349556.0,919439.0,80200073.0,0.59356689453125,670.286467188843,254312397.0,2_processed_1761.png,label_2
8976,2840,4167,9377,72.65655517578125,88.46120984209371,253,224.35605314960625,0.5224863259031546,0.430812784109004,5987,5.12163537670388,0.6993248554083801,-1.1618597395153352,5862,0.3577880859375,50.5804,108.2424,15.108571428571429,100.5248,151.764,50.635714285714286,0.1605224609277024,0.0444946289035342,8132.820060769554,454866.0,663581.0,64454007.0,0.53680419921875,535.2776088122483,205937601.0,2_processed_1762.png,label_2
9440,3208,4136,9040,73.77557373046875,85.6276480061457,253,238.9627214566929,0.4816594919693489,0.3991381061000162,6327,5.362264036709843,0.6263140423268443,-1.227810412597939,6105,0.37261962890625,54.36,101.6568,22.937142857142856,107.0176,148.6856,57.667142857142856,0.1752929687393009,0.0450439453097507,8775.759523544228,363584.0,763473.0,75220957.0,0.57562255859375,599.2416398007327,203461160.0,2_processed_1763.png,label_2
9774,2934,5109,8341,84.62628173828125,91.43048380780246,254,270.8577755905512,0.4599468733262902,0.3771290200425573,7278,5.486635571702714,0.4256488523045146,-1.4747675331723245,7121,0.43463134765625,69.2988,97.5988,31.474285714285717,117.4028,175.7172,73.70285714285714,0.1729125976456962,0.0467529296846464,9169.490490936538,345158.0,856976.0,82206806.0,0.5985107421875,634.8489521163799,247147146.0,2_processed_1764.png,label_2
9367,2852,4974,8558,83.76995849609375,93.55264382344146,254,242.25024606299212,0.4887148079839724,0.4040165695494378,7089,5.255032365144655,0.4794722336879183,-1.443944694669136,6966,0.4251708984375,57.6172,115.1164,22.722142857142856,111.3096,182.8372,61.945,0.1629028320213072,0.0484619140595421,8675.465516234308,384136.0,818740.0,73458424.0,0.569580078125,592.7672587946753,249090087.0,2_processed_1765.png,label_2
9513,3270,4725,8389,82.19635009765625,89.82168864388137,252,213.31545275590557,0.4806740444500275,0.3948338677229232,7398,5.331017439097942,0.4418265858812933,-1.4540616989952393,7155,0.43670654296875,58.7816,104.5952,25.799285714285716,118.3456,174.7472,68.67571428571429,0.1718139648332633,0.0471801757783703,8854.883171599928,360448.0,827498.0,76570632.0,0.580322265625,602.3502307133059,235270229.0,2_processed_1766.png,label_2
9778,3222,4753,8409,80.355224609375,88.50589386628805,253,282.8200049212599,0.4592913764191681,0.3778110323539899,6780,5.496299529167692,0.4940614073787114,-1.392834529197991,6599,0.40277099609375,57.6068,106.4772,28.487142857142857,115.0952,164.936,66.99571428571429,0.1815795898326672,0.0498657226532064,9177.136605386617,349896.0,838375.0,82338705.0,0.59844970703125,619.6963478431745,227487850.0,2_processed_1767.png,label_2
8899,2824,3534,10026,65.2750244140625,84.43361344479524,254,233.7287155511811,0.5231845083126355,0.4357341598089533,5097,5.105060121954584,0.9062682822827676,-0.7707406603653455,5016,0.30615234375,47.1156,96.9952,13.839285714285714,93.9904,130.0496,50.809285714285714,0.1644897460837103,0.0465087890596613,8094.172126840636,458866.0,645992.0,63810934.0,0.533935546875,526.2987565910563,178569474.0,2_processed_1768.png,label_2
9655,2781,5259,8344,85.396484375,92.4664346160764,253,257.35900590551176,0.4723654635620354,0.3847497284727102,7338,5.385143608102514,0.4038209906043761,-1.5228759696206389,7216,0.4404296875,61.2808,111.4848,27.594285714285714,115.3044,182.1712,68.99357142857143,0.1864624023323692,0.0480957031220644,8980.844160872297,352786.0,868408.0,78695012.0,0.5885009765625,628.5824692467836,251367829.0,2_processed_1769.png,label_2
9647,3472,4554,8358,80.38531494140625,88.0898258242323,254,251.7758366141733,0.4607892038614777,0.3832920210215306,7102,5.462800353877114,0.4936357177402301,-1.3426644844497353,6834,0.4171142578125,63.5464,98.9464,27.055714285714284,107.8772,174.6052,73.18642857142858,0.1795043945202939,0.0435791015598401,9068.228377011275,346330.0,847259.0,80340945.0,0.59344482421875,659.5795111964463,226367723.0,2_processed_177.png,label_2
9661,3296,4858,8230,83.172119140625,88.84596162170685,254,217.24458661417324,0.4669240333108807,0.3830008265016485,7652,5.385472095228939,0.3889235843727146,-1.4930665508550596,7365,0.44952392578125,65.594,101.2964,27.86642857142857,115.4616,176.5416,74.79714285714286,0.1703491210833527,0.0493774414032362,9010.340378824629,349922.0,881654.0,79233042.0,0.5906982421875,649.0356712377478,235977194.0,2_processed_1770.png,label_2
9723,3834,4065,8485,73.8065185546875,80.63115614511246,252,262.7228100393701,0.457826088394603,0.3790723133700322,7025,5.443103867233812,0.4760731192273051,-1.386450972532168,6515,0.39764404296875,55.4948,93.4288,24.52357142857143,101.1388,157.162,63.54285714285714,0.1703491210833527,0.0480957031220644,9185.590642196656,348946.0,877204.0,82512944.0,0.59912109375,654.3326979700728,191584013.0,2_processed_1771.png,label_2
9570,3677,4299,8408,78.04638671875,85.87730162394382,251,258.99101870078744,0.4640041272264287,0.3886368422679593,7025,5.439851093089556,0.5100237452505857,-1.3119457780682309,6715,0.40985107421875,57.3508,95.8256,25.597857142857144,112.7044,165.1056,67.69857142857143,0.1707763671770766,0.0480346679658181,9055.267930031614,354986.0,804028.0,80286682.0,0.5899658203125,637.5046014158285,215002481.0,2_processed_1772.png,label_2
9618,2976,4467,8941,75.66473388671875,86.52125434013493,253,272.39948326771656,0.4672150133102441,0.387485829107075,6422,5.448077256041298,0.578179965675895,-1.3103763099159804,6233,0.38043212890625,57.8588,100.9892,21.94428571428572,114.3296,147.4312,64.93714285714286,0.1663208007710986,0.049560546871975,9003.704801032798,354460.0,795799.0,79285241.0,0.58807373046875,617.399650827476,211514767.0,2_processed_1773.png,label_2
9752,3368,4612,8404,80.19818115234375,87.9676355341949,254,295.8863188976378,0.4601680810936059,0.3794347587974247,7052,5.5095861000452295,0.4840911657277446,-1.3823528622568773,6788,0.414306640625,56.6668,102.7252,29.327142857142857,116.4484,164.864,69.80928571428572,0.170654296864584,0.0496215820282213,9121.047519606824,351740.0,803418.0,81337072.0,0.595703125,616.098178632002,226482465.0,2_processed_1774.png,label_2
